type,subtype,epc_score,immo_status,postalcode,district,province,region
APARTMENT,APARTMENT,B,FOR_SALE,1200,21000,400001,4000
APARTMENT_GROUP,APARTMENT_GROUP,D,FOR_SALE,2018,11002,11002,2000
APARTMENT_GROUP,APARTMENT_GROUP,C,FOR_SALE,8580,34000,30000,2000
APARTMENT_GROUP,APARTMENT_GROUP,E,FOR_SALE,8500,34000,30000,2000
APARTMENT_GROUP,APARTMENT_GROUP,B,FOR_SALE,3010,24000,20001,2000
APARTMENT,APARTMENT,B,FOR_SALE,8790,34000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1082,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1140,21000,400001,4000
APARTMENT,FLAT_STUDIO,D,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,8300,31000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,8954,33000,30000,2000
APARTMENT,GROUND_FLOOR,F,FOR_SALE,8370,31000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8420,35013,30000,2000
APARTMENT,DUPLEX,F,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1050,21000,400001,4000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,5000,92000,90000,3000
APARTMENT,APARTMENT,A,FOR_SALE,1420,25072,20002,3000
APARTMENT,APARTMENT,E,FOR_SALE,9230,42000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,2000,11002,11002,2000
APARTMENT,APARTMENT,D,FOR_SALE,1070,21000,400001,4000
APARTMENT,SERVICE_FLAT,C,FOR_SALE,1800,23000,20001,2000
APARTMENT,APARTMENT,C,FOR_SALE,4520,61031,62000,3000
APARTMENT,PENTHOUSE,D,FOR_SALE,5170,92000,90000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,D,FOR_SALE,6220,52000,50000,3000
APARTMENT,APARTMENT,D,FOR_SALE,6220,52000,50000,3000
APARTMENT,APARTMENT,E,FOR_SALE,6700,81001,80000,3000
APARTMENT_GROUP,APARTMENT_GROUP,B,FOR_SALE,1300,25072,20002,3000
APARTMENT_GROUP,APARTMENT_GROUP,A,FOR_SALE,6760,85000,80000,3000
APARTMENT_GROUP,APARTMENT_GROUP,E,FOR_SALE,8790,34000,30000,2000
APARTMENT,FLAT_STUDIO,F,FOR_SALE,1190,21000,400001,4000
APARTMENT,FLAT_STUDIO,D,FOR_SALE,1400,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,4500,61031,62000,3000
APARTMENT,APARTMENT,B,FOR_SALE,9051,44000,40000,2000
APARTMENT,DUPLEX,E,FOR_SALE,1325,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,9100,46000,40000,2000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,4420,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,5030,92000,90000,3000
APARTMENT,APARTMENT,E,FOR_SALE,1932,23000,20001,2000
APARTMENT,APARTMENT,C,FOR_SALE,2660,11002,11002,2000
APARTMENT,APARTMENT,A,FOR_SALE,4684,62000,62000,3000
APARTMENT,DUPLEX,C,FOR_SALE,1030,21000,400001,4000
APARTMENT_GROUP,APARTMENT_GROUP,E,FOR_SALE,1410,25072,20002,3000
APARTMENT_GROUP,APARTMENT_GROUP,E,FOR_SALE,1420,25072,20002,3000
APARTMENT_GROUP,APARTMENT_GROUP,F,FOR_SALE,8420,35013,30000,2000
APARTMENT_GROUP,APARTMENT_GROUP,B,FOR_SALE,2300,13000,11002,2000
APARTMENT,APARTMENT,C,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,APARTMENT,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,APARTMENT,F,FOR_SALE,2230,13000,11002,2000
APARTMENT,GROUND_FLOOR,D,FOR_SALE,9890,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1030,21000,400001,4000
APARTMENT,PENTHOUSE,E,FOR_SALE,8434,35013,30000,2000
APARTMENT,FLAT_STUDIO,E,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,9340,41000,40000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,APARTMENT,D,FOR_SALE,9052,44000,40000,2000
APARTMENT,APARTMENT,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,APARTMENT,E,FOR_SALE,3530,72000,70000,2000
APARTMENT,APARTMENT,D,FOR_SALE,9600,45000,40000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1040,21000,400001,4000
APARTMENT,DUPLEX,D,FOR_SALE,9230,42000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,8530,34000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1020,21000,400001,4000
APARTMENT,FLAT_STUDIO,C,FOR_SALE,1040,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,4032,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,4690,62000,62000,3000
APARTMENT,TRIPLEX,F,FOR_SALE,7130,56000,50000,3000
APARTMENT,APARTMENT,E,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1081,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1210,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,9800,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,9051,44000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9051,44000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,9051,44000,40000,2000
APARTMENT,APARTMENT,A,FOR_SALE,4684,62000,62000,3000
APARTMENT,FLAT_STUDIO,C,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,A,FOR_SALE,4684,62000,62000,3000
APARTMENT_GROUP,APARTMENT_GROUP,F,FOR_SALE,9000,44000,40000,2000
APARTMENT_GROUP,APARTMENT_GROUP,E,FOR_SALE,5000,92000,90000,3000
APARTMENT,APARTMENT,B,FOR_SALE,2230,13000,11002,2000
APARTMENT,APARTMENT,B,FOR_SALE,2018,11002,11002,2000
APARTMENT,APARTMENT,F,FOR_SALE,1000,21000,400001,4000
APARTMENT,LOFT,B,FOR_SALE,8580,34000,30000,2000
APARTMENT,LOFT,E,FOR_SALE,8580,34000,30000,2000
APARTMENT,PENTHOUSE,A,FOR_SALE,1420,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,1180,21000,400001,4000
APARTMENT,GROUND_FLOOR,E,FOR_SALE,1180,21000,400001,4000
APARTMENT,PENTHOUSE,B,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9340,41000,40000,2000
APARTMENT,APARTMENT,D,FOR_SALE,9340,41000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,9340,41000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,8700,37000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,8434,35013,30000,2000
APARTMENT,DUPLEX,D,FOR_SALE,9770,45000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,5500,91000,90000,3000
APARTMENT,APARTMENT,B,FOR_SALE,8520,34000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,8800,36000,30000,2000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,4020,62000,62000,3000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,6060,52000,50000,3000
APARTMENT,APARTMENT,F,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1950,23000,20001,2000
APARTMENT,APARTMENT,F,FOR_SALE,2200,13000,11002,2000
APARTMENT,APARTMENT,F,FOR_SALE,2640,11002,11002,2000
APARTMENT,APARTMENT,A,FOR_SALE,6780,81001,80000,3000
APARTMENT,PENTHOUSE,C,FOR_SALE,1050,21000,400001,4000
APARTMENT,TRIPLEX,C,FOR_SALE,1200,21000,400001,4000
APARTMENT,APARTMENT,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,PENTHOUSE,A,FOR_SALE,5100,92000,90000,3000
APARTMENT,APARTMENT,E,FOR_SALE,1970,23000,20001,2000
APARTMENT,APARTMENT,E,FOR_SALE,9340,41000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,6700,81001,80000,3000
APARTMENT,DUPLEX,B,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,9700,45000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9400,41000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,2020,11002,11002,2000
APARTMENT,APARTMENT,C,FOR_SALE,1070,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1200,21000,400001,4000
APARTMENT,FLAT_STUDIO,B,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,PENTHOUSE,F,FOR_SALE,8500,34000,30000,2000
APARTMENT,PENTHOUSE,E,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,9260,42000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,4460,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,8820,31000,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1400,25072,20002,3000
APARTMENT,APARTMENT,E,FOR_SALE,1800,23000,20001,2000
APARTMENT,APARTMENT,C,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1090,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,4000,62000,62000,3000
APARTMENT,APARTMENT,D,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,8500,34000,30000,2000
APARTMENT,GROUND_FLOOR,F,FOR_SALE,8000,31000,30000,2000
APARTMENT,PENTHOUSE,A+,FOR_SALE,1410,25072,20002,3000
APARTMENT,DUPLEX,B,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,9700,45000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1300,25072,20002,3000
APARTMENT,APARTMENT,B,FOR_SALE,9700,45000,40000,2000
APARTMENT,FLAT_STUDIO,C,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1081,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,6000,52000,50000,3000
APARTMENT,APARTMENT,B,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8900,33000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8870,36000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1030,21000,400001,4000
APARTMENT,DUPLEX,F,FOR_SALE,1070,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,4430,62000,62000,3000
APARTMENT,APARTMENT,D,FOR_SALE,8500,34000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1780,23000,20001,2000
APARTMENT,APARTMENT,B,FOR_SALE,6700,81001,80000,3000
APARTMENT,APARTMENT,D,FOR_SALE,9000,44000,40000,2000
APARTMENT,GROUND_FLOOR,F,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,8660,38000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,9700,45000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,8870,36000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1000,21000,400001,4000
APARTMENT,PENTHOUSE,F,FOR_SALE,2200,13000,11002,2000
APARTMENT,APARTMENT,E,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1050,21000,400001,4000
APARTMENT,PENTHOUSE,F,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1000,21000,400001,4000
APARTMENT,PENTHOUSE,A++,FOR_SALE,1300,25072,20002,3000
APARTMENT,APARTMENT,A++,FOR_SALE,1301,25072,20002,3000
APARTMENT,GROUND_FLOOR,E,FOR_SALE,1160,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1050,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,1480,25072,20002,3000
APARTMENT,APARTMENT,E,FOR_SALE,2000,11002,11002,2000
APARTMENT,DUPLEX,C,FOR_SALE,2000,11002,11002,2000
APARTMENT,APARTMENT,F,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1070,21000,400001,4000
APARTMENT,FLAT_STUDIO,D,FOR_SALE,5000,92000,90000,3000
APARTMENT,APARTMENT,F,FOR_SALE,5580,91000,90000,3000
APARTMENT,GROUND_FLOOR,A,FOR_SALE,4600,62000,62000,3000
APARTMENT,FLAT_STUDIO,E,FOR_SALE,2060,11002,11002,2000
APARTMENT,APARTMENT,F,FOR_SALE,8560,34000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1083,21000,400001,4000
APARTMENT,DUPLEX,E,FOR_SALE,4500,61031,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,8310,31000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1090,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1070,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,4052,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,8670,38000,30000,2000
APARTMENT,APARTMENT,E,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1340,25072,20002,3000
APARTMENT,APARTMENT,B,FOR_SALE,1340,25072,20002,3000
APARTMENT,APARTMENT,D,FOR_SALE,1701,23000,20001,2000
APARTMENT,FLAT_STUDIO,C,FOR_SALE,8620,38000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1300,25072,20002,3000
APARTMENT,PENTHOUSE,B,FOR_SALE,8790,34000,30000,2000
APARTMENT,APARTMENT,E,FOR_SALE,1200,21000,400001,4000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,8370,31000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8400,35013,30000,2000
APARTMENT,FLAT_STUDIO,B,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1080,21000,400001,4000
APARTMENT,GROUND_FLOOR,D,FOR_SALE,4624,62000,62000,3000
APARTMENT,APARTMENT,D,FOR_SALE,4624,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,6001,52000,50000,3000
APARTMENT,APARTMENT,C,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,8800,36000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,9230,42000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,8400,35013,30000,2000
APARTMENT,FLAT_STUDIO,E,FOR_SALE,1020,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1090,21000,400001,4000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,1400,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,3840,73000,70000,2000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,7180,52000,50000,3000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,7181,52000,50000,3000
APARTMENT,APARTMENT,F,FOR_SALE,8630,38000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8670,38000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,8670,38000,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,8660,38000,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,9050,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1050,21000,400001,4000
APARTMENT,DUPLEX,D,FOR_SALE,1140,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,1410,25072,20002,3000
APARTMENT,APARTMENT,A,FOR_SALE,4500,61031,62000,3000
APARTMENT,APARTMENT,F,FOR_SALE,2570,12000,11002,2000
APARTMENT,APARTMENT,C,FOR_SALE,1080,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,8450,35013,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,8660,38000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1000,21000,400001,4000
APARTMENT,FLAT_STUDIO,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,B,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,4020,62000,62000,3000
APARTMENT,APARTMENT,E,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9200,42000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9200,42000,40000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1200,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,E,FOR_SALE,8420,35013,30000,2000
APARTMENT,APARTMENT,E,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,2650,11002,11002,2000
APARTMENT,APARTMENT,D,FOR_SALE,8500,34000,30000,2000
APARTMENT,DUPLEX,F,FOR_SALE,2140,11002,11002,2000
APARTMENT,DUPLEX,C,FOR_SALE,8370,31000,30000,2000
APARTMENT,DUPLEX,E,FOR_SALE,1150,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1200,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1340,25072,20002,3000
APARTMENT,APARTMENT,D,FOR_SALE,1210,21000,400001,4000
APARTMENT,DUPLEX,D,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1070,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,1210,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1050,21000,400001,4000
APARTMENT,SERVICE_FLAT,C,FOR_SALE,2930,11002,11002,2000
APARTMENT,APARTMENT,C,FOR_SALE,9600,45000,40000,2000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,A,FOR_SALE,4620,62000,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,9550,41000,40000,2000
APARTMENT,FLAT_STUDIO,F,FOR_SALE,1060,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1400,25072,20002,3000
APARTMENT,APARTMENT,F,FOR_SALE,4020,62000,62000,3000
APARTMENT,PENTHOUSE,E,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,8670,38000,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1420,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,8500,34000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,9600,45000,40000,2000
APARTMENT,APARTMENT,D,FOR_SALE,1340,25072,20002,3000
APARTMENT,APARTMENT,B,FOR_SALE,1040,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,8370,31000,30000,2000
APARTMENT,APARTMENT,C,FOR_SALE,8400,35013,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,1370,25072,20002,3000
APARTMENT,DUPLEX,A,FOR_SALE,1390,25072,20002,3000
APARTMENT,APARTMENT,C,FOR_SALE,1000,21000,400001,4000
APARTMENT,DUPLEX,B,FOR_SALE,4041,62000,62000,3000
APARTMENT,APARTMENT,G,FOR_SALE,5100,92000,90000,3000
APARTMENT,APARTMENT,C,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1652,23000,20001,2000
APARTMENT,DUPLEX,B,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,3090,23000,20001,2000
APARTMENT,APARTMENT,F,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,E,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1060,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,2160,11002,11002,2000
APARTMENT,APARTMENT,F,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,9000,44000,40000,2000
APARTMENT,APARTMENT,C,FOR_SALE,1180,21000,400001,4000
APARTMENT,DUPLEX,D,FOR_SALE,8800,36000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,1348,25072,20002,3000
APARTMENT,APARTMENT,D,FOR_SALE,8870,36000,30000,2000
APARTMENT,APARTMENT,A,FOR_SALE,4500,61031,62000,3000
APARTMENT,APARTMENT,C,FOR_SALE,1040,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1200,21000,400001,4000
APARTMENT,LOFT,B,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1190,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1200,21000,400001,4000
APARTMENT,PENTHOUSE,F,FOR_SALE,8420,35013,30000,2000
APARTMENT,GROUND_FLOOR,B,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,6700,81001,80000,3000
APARTMENT,APARTMENT,F,FOR_SALE,1150,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,6600,82003,80000,3000
APARTMENT,APARTMENT,C,FOR_SALE,1200,21000,400001,4000
APARTMENT,PENTHOUSE,E,FOR_SALE,8800,36000,30000,2000
APARTMENT,PENTHOUSE,E,FOR_SALE,8830,36000,30000,2000
APARTMENT,APARTMENT,D,FOR_SALE,1200,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,8570,34000,30000,2000
APARTMENT,PENTHOUSE,C,FOR_SALE,8570,34000,30000,2000
APARTMENT,APARTMENT,E,FOR_SALE,8573,34000,30000,2000
APARTMENT,PENTHOUSE,E,FOR_SALE,8573,34000,30000,2000
APARTMENT,DUPLEX,B,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1140,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1150,21000,400001,4000
APARTMENT,TRIPLEX,F,FOR_SALE,1030,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,1050,21000,400001,4000
APARTMENT,APARTMENT,F,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,B,FOR_SALE,1200,21000,400001,4000
APARTMENT,LOFT,D,FOR_SALE,1785,23000,20001,2000
APARTMENT,APARTMENT,F,FOR_SALE,8790,34000,30000,2000
APARTMENT,APARTMENT,B,FOR_SALE,4000,62000,62000,3000
APARTMENT,PENTHOUSE,C,FOR_SALE,1200,21000,400001,4000
APARTMENT,LOFT,E,FOR_SALE,1210,21000,400001,4000
APARTMENT,DUPLEX,C,FOR_SALE,1210,21000,400001,4000
APARTMENT,DUPLEX,E,FOR_SALE,1200,21000,400001,4000
APARTMENT,APARTMENT,E,FOR_SALE,1000,21000,400001,4000
APARTMENT,APARTMENT,C,FOR_SALE,1150,21000,400001,4000
APARTMENT,DUPLEX,D,FOR_SALE,1050,21000,400001,4000
APARTMENT,DUPLEX,E,FOR_SALE,1180,21000,400001,4000
APARTMENT,DUPLEX,C,FOR_SALE,1190,21000,400001,4000
APARTMENT,PENTHOUSE,C,FOR_SALE,1930,23000,20001,2000
APARTMENT,PENTHOUSE,B,FOR_SALE,1180,21000,400001,4000
APARTMENT,APARTMENT,D,FOR_SALE,8300,31000,30000,2000
APARTMENT,APARTMENT,F,FOR_SALE,1040,21000,400001,4000
APARTMENT,PENTHOUSE,D,FOR_SALE,1170,21000,400001,4000
