price,price_per_sqmeter,plot_area,habitable_surface,bedroom_count,land_surface,room_count
358000,272.0,1317.0,245.0,2,1072.0,15
359000,523.0,686.0,150.0,2,536.0,3
359000,161.0,2235.0,515.0,4,1720.0,5
359000,161.0,2235.0,515.0,4,1720.0,5
360000,274.0,1314.0,169.0,6,1145.0,7
360000,274.0,1314.0,169.0,6,1145.0,7
360000,930.0,387.0,154.0,3,233.0,4
389000,741.0,525.0,205.0,4,320.0,5
365000,847.0,431.0,150.0,3,281.0,4
365000,912.0,400.0,170.0,3,230.0,4
389000,909.0,428.0,160.0,3,268.0,4
389999,707.0,552.0,148.0,4,404.0,5
390000,200.0,1954.0,216.0,3,1738.0,4
395000,310.0,1276.0,176.0,5,1100.0,6
369000,479.0,771.0,156.0,2,615.0,1
370000,74000.0,5.0,0.0,0,172.0,1
370000,228.0,1626.0,126.0,3,1500.0,4
374000,357.0,1049.0,181.0,3,868.0,4
395000,382.0,1035.0,163.0,4,872.0,5
395000,487.0,811.0,261.0,7,550.0,8
395000,487.0,811.0,257.0,6,554.0,7
395000,220.0,1798.0,245.0,5,1553.0,1
375000,1123.0,334.0,175.0,3,159.0,4
379000,1038.0,365.0,100.0,3,265.0,4
380000,52.0,7263.0,210.0,4,7053.0,5
380000,589.0,645.0,137.0,3,508.0,4
397000,141.0,2811.0,162.0,4,2649.0,5
399000,743.0,537.0,240.0,3,297.0,4
399000,350.0,1141.0,172.0,4,969.0,5
399000,204.0,1957.0,450.0,5,1507.0,6
485000,730.0,664.0,354.0,3,310.0,4
485000,649.0,747.0,167.0,3,580.0,4
382500,839.0,456.0,178.0,4,278.0,4
385000,642.0,600.0,150.0,3,450.0,4
385000,854.0,451.0,123.0,2,328.0,3
385000,1100.0,350.0,240.0,6,110.0,7
399000,412.0,969.0,170.0,3,799.0,4
399000,816.0,489.0,216.0,4,273.0,5
409000,615.0,665.0,158.0,4,507.0,5
410000,823.0,498.0,190.0,4,308.0,2
499000,236.0,2112.0,277.0,3,1835.0,4
499000,403.0,1238.0,327.0,4,911.0,5
499000,354.0,1411.0,253.0,4,1158.0,5
499000,354.0,1411.0,253.0,4,1158.0,5
499500,571.0,875.0,210.0,5,665.0,6
750000,587.0,1277.0,695.0,6,582.0,7
775000,132.0,5851.0,321.0,5,5530.0,6
790000,1534.0,515.0,300.0,3,215.0,5
436000,899.0,485.0,216.0,4,269.0,5
440000,830.0,530.0,205.0,4,325.0,1
440000,563.0,781.0,210.0,3,571.0,4
385000,383.0,1004.0,176.0,2,828.0,3
389000,2358.0,165.0,165.0,3,0.0,4
415000,333.0,1248.0,246.0,6,1002.0,7
420000,854.0,492.0,184.0,3,308.0,4
420000,344.0,1220.0,220.0,4,1000.0,5
420000,337.0,1247.0,205.0,4,1042.0,5
515000,401.0,1283.0,188.0,4,1095.0,5
519000,621.0,836.0,245.0,4,591.0,5
520000,2321.0,224.0,0.0,3,1835.0,4
521000,3497.0,149.0,149.0,4,0.0,5
795000,1352.0,588.0,313.0,5,275.0,6
445000,802.0,555.0,192.0,3,363.0,4
420000,192.0,2182.0,220.0,3,1962.0,4
420000,594.0,707.0,191.0,3,516.0,4
421000,457.0,922.0,190.0,4,732.0,5
425000,889.0,478.0,196.0,3,282.0,4
521000,3497.0,149.0,149.0,4,0.0,5
521000,3497.0,149.0,149.0,4,0.0,5
521000,3497.0,149.0,149.0,4,0.0,5
521000,3497.0,149.0,149.0,4,0.0,5
521000,3497.0,149.0,149.0,4,0.0,5
795000,1544.0,515.0,326.0,4,189.0,5
795000,18929.0,42.0,0.0,5,0.0,6
799000,339.0,2360.0,471.0,8,1889.0,9
820000,79.0,10340.0,310.0,5,10030.0,6
447000,283.0,1580.0,230.0,3,1350.0,4
447000,283.0,1580.0,230.0,3,1350.0,4
449000,401.0,1119.0,149.0,4,970.0,5
449000,1169.0,384.0,175.0,5,209.0,6
425000,1164.0,365.0,190.0,3,175.0,4
425000,216.0,1965.0,315.0,2,1650.0,3
429000,603.0,712.0,217.0,4,495.0,5
430000,1870.0,230.0,0.0,3,135.0,4
525000,434.0,1210.0,180.0,4,1030.0,5
830000,156.0,5335.0,335.0,5,5000.0,6
835000,772.0,1081.0,276.0,3,805.0,4
850000,259.0,3284.0,360.0,4,2924.0,5
850000,874.0,972.0,185.0,3,787.0,4
890000,1402.0,635.0,244.0,6,391.0,7
449000,310.0,1448.0,181.0,3,1267.0,4
449000,401.0,1119.0,340.0,3,779.0,4
449000,496.0,905.0,193.0,4,712.0,5
450000,2143.0,210.0,120.0,3,90.0,4
450000,607.0,741.0,220.0,4,521.0,5
600000,423.0,1418.0,208.0,4,1210.0,5
615000,218.0,2826.0,335.0,6,2491.0,7
1295000,1355.0,956.0,535.0,6,421.0,7
1350000,22131.0,61.0,0.0,0,306.0,1
1350000,2948.0,458.0,458.0,4,0.0,5
3800000,1218.0,3120.0,620.0,5,2500.0,6
185000,517.0,358.0,110.0,2,248.0,3
435000,340.0,1279.0,226.0,4,1053.0,5
525000,717.0,732.0,131.0,3,601.0,4
525000,670.0,783.0,195.0,4,588.0,1
525000,1944.0,270.0,270.0,3,0.0,4
525000,326.0,1610.0,140.0,3,1470.0,4
925000,714.0,1295.0,500.0,6,795.0,7
945000,358.0,2636.0,486.0,5,2150.0,6
950000,46.0,20868.0,868.0,5,20000.0,6
975000,1684.0,579.0,369.0,5,210.0,6
989000,416.0,2380.0,385.0,4,1995.0,5
450000,881.0,511.0,213.0,4,298.0,5
450000,326.0,1381.0,315.0,3,1066.0,4
459000,944.0,486.0,156.0,3,330.0,1
465000,994.0,468.0,200.0,4,268.0,5
620000,328.0,1890.0,220.0,4,1670.0,5
625000,253.0,2466.0,230.0,4,2236.0,5
625000,537.0,1164.0,336.0,5,828.0,6
1350000,2948.0,458.0,458.0,4,0.0,5
1375000,1577.0,872.0,322.0,5,550.0,6
1399000,1631.0,858.0,660.0,12,198.0,13
1400000,1765.0,793.0,488.0,8,305.0,9
280000,1061.0,264.0,190.0,2,74.0,3
375000,238.0,1575.0,150.0,4,1425.0,5
380000,918.0,414.0,193.0,4,221.0,5
455000,228.0,2000.0,183.0,4,1817.0,5
245000,1237.0,198.0,0.0,4,994.0,5
334000,546.0,612.0,162.0,4,450.0,5
397000,906.0,438.0,179.0,3,259.0,4
549000,512.0,1072.0,230.0,3,842.0,4
549000,3307.0,166.0,0.0,3,888.0,4
536000,3392.0,158.0,158.0,4,0.0,5
536000,3392.0,158.0,158.0,4,0.0,5
536000,3392.0,158.0,158.0,4,0.0,5
536000,3392.0,158.0,158.0,4,0.0,5
1050000,1329.0,790.0,250.0,5,540.0,6
1050000,836.0,1256.0,410.0,5,846.0,6
465000,515.0,903.0,123.0,3,780.0,4
465000,602.0,772.0,367.0,5,405.0,6
465000,356.0,1308.0,153.0,3,1155.0,4
468000,618.0,757.0,233.0,3,524.0,4
469000,655.0,716.0,175.0,3,541.0,4
629000,397.0,1586.0,290.0,3,1296.0,4
629000,178.0,3535.0,295.0,4,3240.0,5
630000,532.0,1185.0,180.0,5,1005.0,6
640000,1734.0,369.0,244.0,6,125.0,7
1400000,611.0,2290.0,590.0,5,1700.0,6
1445000,423.0,3413.0,268.0,4,3145.0,5
1480000,705.0,2100.0,280.0,3,1820.0,1
1500000,1638.0,916.0,427.0,5,489.0,6
1500000,1638.0,916.0,427.0,5,489.0,2
455000,228.0,2000.0,183.0,4,1817.0,5
460000,250.0,1838.0,255.0,5,1583.0,6
470000,370.0,1270.0,200.0,4,1070.0,5
1050000,261.0,4022.0,289.0,3,3733.0,4
439000,2598.0,169.0,169.0,5,0.0,6
479000,194.0,2465.0,254.0,6,2211.0,7
1100000,112.0,9826.0,400.0,4,9426.0,5
110000,1375.0,80.0,80.0,2,0.0,3
549000,400.0,1372.0,237.0,4,1135.0,5
550000,217.0,2534.0,189.0,4,2345.0,5
550000,182.0,3024.0,519.0,7,2505.0,8
550000,123.0,4474.0,231.0,3,4243.0,4
550000,123.0,4474.0,231.0,3,4243.0,4
315000,195.0,1615.0,225.0,5,1390.0,6
315000,273.0,1152.0,180.0,4,972.0,5
475000,1779.0,267.0,145.0,3,122.0,4
525000,206.0,2552.0,362.0,3,2190.0,4
525000,206.0,2552.0,362.0,3,2190.0,4
2490000,178.0,13982.0,719.0,5,13263.0,6
2495000,2244.0,1112.0,319.0,5,793.0,6
539000,309.0,1744.0,419.0,4,1325.0,5
539000,528.0,1020.0,262.0,4,758.0,5
540000,1000.0,540.0,350.0,3,190.0,4
545000,757.0,720.0,170.0,2,550.0,10
545000,728.0,749.0,423.0,4,326.0,5
1050000,194.0,5400.0,400.0,5,5000.0,6
1050000,194.0,5400.0,400.0,5,5000.0,6
1059000,2577.0,411.0,281.0,3,130.0,4
1065000,2662.0,400.0,203.0,4,197.0,5
470500,508.0,926.0,209.0,3,717.0,4
475000,451.0,1054.0,160.0,3,894.0,4
475000,1863.0,255.0,160.0,2,95.0,3
479000,46.0,10485.0,279.0,3,10206.0,4
480000,211.0,2271.0,400.0,5,1871.0,6
640000,379.0,1688.0,335.0,7,1353.0,8
649000,330.0,1964.0,175.0,4,1789.0,1
649000,605.0,1072.0,460.0,7,612.0,8
649000,491.0,1321.0,203.0,3,1118.0,4
1590000,1494.0,1064.0,450.0,7,614.0,8
1650000,2430.0,679.0,475.0,5,204.0,6
1650000,177.0,9300.0,164.0,3,9136.0,4
1690000,370.0,4565.0,430.0,7,4135.0,8
1250000,58.0,21449.0,445.0,4,21004.0,15
115000,254.0,453.0,98.0,3,355.0,4
119000,232.0,513.0,143.0,2,370.0,3
125000,439.0,285.0,80.0,2,205.0,3
220000,506.0,435.0,185.0,3,250.0,4
470000,408.0,1152.0,150.0,3,1002.0,4
99000,1320.0,75.0,75.0,3,0.0,4
215000,163.0,1320.0,190.0,2,1130.0,3
299000,85.0,3499.0,193.0,3,3306.0,4
550000,123.0,4474.0,231.0,3,4243.0,4
550000,123.0,4474.0,231.0,3,4243.0,4
550000,620.0,887.0,287.0,5,600.0,9
560000,618.0,906.0,353.0,7,553.0,1
318000,143.0,2225.0,225.0,4,2000.0,5
319000,886.0,360.0,155.0,4,205.0,5
319000,1078.0,296.0,117.0,3,179.0,4
539000,551.0,978.0,210.0,3,768.0,4
2495000,2244.0,1112.0,319.0,5,793.0,6
460000,833.0,552.0,166.0,3,386.0,4
519000,2703.0,192.0,192.0,4,0.0,5
519000,2703.0,192.0,192.0,4,0.0,5
395000,3692.0,107.0,0.0,4,0.0,5
395000,174.0,2276.0,225.0,5,2051.0,6
315000,768.0,410.0,230.0,5,180.0,6
350000,1944.0,180.0,180.0,4,0.0,5
168000,331.0,508.0,95.0,1,413.0,2
169000,476.0,355.0,100.0,3,255.0,4
169000,845.0,200.0,110.0,3,90.0,4
1085000,164.0,6617.0,417.0,6,6200.0,7
1115000,899.0,1240.0,560.0,3,680.0,4
1149000,617.0,1862.0,220.0,4,1642.0,5
480000,274.0,1749.0,272.0,6,1477.0,7
485000,3392.0,143.0,143.0,2,0.0,3
485000,1083.0,448.0,180.0,3,268.0,4
675000,1957.0,345.0,248.0,6,97.0,7
675000,983.0,687.0,232.0,3,455.0,4
680000,205.0,3320.0,319.0,6,3001.0,7
688000,4000.0,172.0,0.0,3,1040.0,4
1695000,1753.0,967.0,282.0,4,685.0,5
1735000,634.0,2735.0,450.0,6,2285.0,7
1750000,1379.0,1269.0,296.0,5,973.0,6
1850000,2056.0,900.0,535.0,2,365.0,3
239000,1081.0,221.0,117.0,4,104.0,5
259000,893.0,290.0,120.0,3,170.0,4
319000,820.0,389.0,204.0,3,185.0,10
319000,226.0,1410.0,155.0,3,1255.0,1
379000,1579.0,240.0,0.0,3,240.0,4
399000,998.0,400.0,175.0,2,225.0,3
450000,318.0,1416.0,164.0,3,1252.0,4
474000,201.0,2357.0,191.0,4,2166.0,5
485000,637.0,761.0,176.0,4,585.0,5
565000,246.0,2300.0,300.0,5,2000.0,6
565000,1068.0,529.0,404.0,4,125.0,20
570000,261.0,2186.0,486.0,6,1700.0,7
580000,1266.0,458.0,250.0,4,208.0,5
319000,312.0,1021.0,241.0,7,780.0,8
320000,1829.0,175.0,175.0,4,0.0,5
320000,806.0,397.0,142.0,6,255.0,7
320000,279.0,1145.0,160.0,3,985.0,4
1190000,196.0,6076.0,542.0,5,5534.0,6
180000,891.0,202.0,108.0,2,94.0,3
330000,914.0,361.0,138.0,2,223.0,3
695000,1829.0,380.0,155.0,3,225.0,4
2495000,2244.0,1112.0,319.0,5,793.0,6
2500000,71429.0,35.0,0.0,11,8364.0,12
2650000,1601.0,1655.0,400.0,6,1255.0,7
2650000,1893.0,1400.0,400.0,6,1000.0,7
545000,3028.0,180.0,180.0,4,0.0,5
545000,3028.0,180.0,180.0,4,0.0,5
560000,2917.0,192.0,192.0,4,0.0,5
560000,2917.0,192.0,192.0,4,0.0,5
395000,418.0,944.0,260.0,4,684.0,5
395000,562.0,703.0,245.0,3,458.0,4
395000,410.0,964.0,317.0,5,647.0,6
397000,518.0,767.0,230.0,3,537.0,4
425000,1152.0,369.0,168.0,3,201.0,4
429000,468.0,916.0,211.0,3,705.0,4
435000,877.0,496.0,148.0,3,348.0,4
549000,915.0,600.0,168.0,3,432.0,4
175000,599.0,292.0,201.0,2,91.0,3
179000,1119.0,160.0,160.0,4,0.0,5
185000,361.0,513.0,120.0,3,393.0,4
189000,141.0,1345.0,132.0,3,1213.0,4
1190000,513.0,2320.0,250.0,5,2070.0,17
1225000,724.0,1691.0,460.0,7,1231.0,8
1290000,84.0,15409.0,500.0,7,14909.0,8
699000,476.0,1470.0,270.0,4,1200.0,5
699000,476.0,1470.0,270.0,4,1200.0,5
699000,673.0,1039.0,248.0,5,791.0,6
699000,1899.0,368.0,269.0,5,99.0,6
1850000,2056.0,900.0,535.0,2,365.0,3
1875000,2160.0,868.0,574.0,5,294.0,6
1950000,336.0,5796.0,670.0,6,5126.0,7
2100000,3271.0,642.0,642.0,5,0.0,6
329000,241.0,1363.0,261.0,4,1102.0,5
329000,241.0,1363.0,261.0,4,1102.0,5
335000,283.0,1184.0,180.0,4,1004.0,5
465000,819.0,568.0,180.0,4,388.0,5
249000,351.0,710.0,180.0,4,530.0,5
600000,220.0,2726.0,266.0,4,2460.0,5
695000,3971.0,175.0,175.0,4,0.0,5
800000,280.0,2862.0,300.0,6,2562.0,7
895000,1303.0,687.0,240.0,5,447.0,6
585000,2417.0,242.0,0.0,5,3500.0,6
585000,4756.0,123.0,0.0,5,3500.0,6
590000,708.0,833.0,171.0,3,662.0,4
590000,492.0,1198.0,220.0,4,978.0,5
320000,427.0,750.0,320.0,10,430.0,11
320000,427.0,750.0,320.0,10,430.0,11
320000,122.0,2633.0,196.0,3,2437.0,4
320000,674.0,475.0,176.0,4,299.0,5
230000,248.0,928.0,218.0,4,710.0,5
245000,259.0,946.0,140.0,4,806.0,5
275000,428.0,642.0,190.0,5,452.0,6
280000,311.0,900.0,200.0,3,700.0,1
2750000,548.0,5019.0,480.0,5,4539.0,6
2875000,1407.0,2043.0,304.0,3,1739.0,1
3500000,4177.0,838.0,277.0,7,561.0,8
4275000,5566.0,768.0,396.0,4,372.0,5
595000,3306.0,180.0,180.0,4,0.0,5
595000,3306.0,180.0,180.0,4,0.0,5
645000,446.0,1447.0,411.0,5,1036.0,1
1200000,7186.0,167.0,0.0,14,897.0,15
398000,668.0,596.0,275.0,4,321.0,5
399000,274.0,1455.0,215.0,5,1240.0,6
399000,1856.0,215.0,215.0,4,0.0,5
399000,424.0,942.0,442.0,4,500.0,5
400000,1556.0,257.0,214.0,4,43.0,9
1495000,579.0,2580.0,420.0,3,2160.0,4
209000,1441.0,145.0,0.0,3,693.0,4
249000,395.0,630.0,130.0,2,500.0,3
249500,442.0,565.0,150.0,3,415.0,4
289000,100.0,2891.0,180.0,4,2711.0,5
189000,969.0,195.0,127.0,2,68.0,3
190000,238.0,799.0,190.0,4,609.0,5
190000,238.0,799.0,190.0,4,609.0,5
190000,363.0,523.0,90.0,3,433.0,4
195000,852.0,229.0,148.0,4,81.0,5
470000,408.0,1152.0,150.0,3,1002.0,4
480000,213.0,2250.0,350.0,5,1900.0,6
1299000,1896.0,685.0,565.0,9,120.0,10
1300000,3250.0,400.0,400.0,7,0.0,8
260000,357.0,729.0,99.0,2,630.0,3
265000,168.0,1578.0,178.0,6,1400.0,7
265000,322.0,822.0,312.0,5,510.0,6
700000,1420.0,493.0,300.0,6,193.0,7
705000,156.0,4516.0,319.0,7,4197.0,1
710000,327.0,2170.0,170.0,3,2000.0,4
720000,1655.0,435.0,190.0,4,245.0,5
2150000,1792.0,1200.0,200.0,5,1000.0,6
2200000,711.0,3093.0,336.0,3,2757.0,4
2250000,2896.0,777.0,670.0,10,107.0,11
2250000,96.0,23553.0,547.0,4,23006.0,5
79000,233.0,339.0,109.0,2,230.0,3
86000,300.0,287.0,107.0,2,180.0,3
239000,797.0,300.0,140.0,3,160.0,4
590000,492.0,1198.0,220.0,4,978.0,5
590000,568.0,1039.0,297.0,4,742.0,5
595000,1328.0,448.0,154.0,4,294.0,5
595000,72.0,8286.0,446.0,4,7840.0,5
322000,190.0,1694.0,278.0,6,1416.0,7
325000,705.0,461.0,200.0,3,261.0,4
329000,1196.0,275.0,220.0,3,55.0,4
305000,1733.0,176.0,0.0,3,0.0,4
310000,1308.0,237.0,147.0,3,90.0,4
320000,1429.0,224.0,224.0,3,0.0,4
399000,1121.0,356.0,175.0,4,181.0,5
4950000,774.0,6395.0,1500.0,7,4895.0,8
5650000,5855.0,965.0,404.0,6,561.0,7
145000,441.0,329.0,229.0,4,100.0,5
409000,951.0,430.0,180.0,3,250.0,4
415000,428.0,969.0,347.0,3,622.0,4
321000,194.0,1651.0,146.0,3,1505.0,4
380000,623.0,610.0,175.0,4,435.0,5
195000,848.0,230.0,130.0,3,100.0,4
197000,359.0,549.0,139.0,2,410.0,3
199000,1031.0,193.0,108.0,3,85.0,4
199000,1284.0,155.0,155.0,4,0.0,5
200000,571.0,350.0,100.0,2,250.0,3
488000,1082.0,451.0,217.0,3,234.0,4
489000,1167.0,419.0,206.0,3,213.0,4
494000,865.0,571.0,185.0,4,386.0,12
495000,438.0,1130.0,198.0,4,932.0,5
1300000,118.0,11050.0,500.0,7,10550.0,8
1350000,439.0,3075.0,275.0,5,2800.0,6
270000,115.0,2340.0,146.0,3,2194.0,4
275000,227.0,1212.0,155.0,4,1057.0,5
275000,149.0,1840.0,179.0,3,1661.0,4
275000,865.0,318.0,168.0,4,150.0,5
275000,1000.0,275.0,275.0,3,0.0,4
335000,284.0,1178.0,185.0,4,993.0,5
335000,421.0,796.0,163.0,4,633.0,5
615000,544.0,1131.0,386.0,5,745.0,6
620000,515.0,1205.0,400.0,6,805.0,7
620000,515.0,1205.0,400.0,6,805.0,7
729000,483.0,1509.0,258.0,4,1251.0,5
750000,216.0,3465.0,465.0,6,3000.0,7
750000,35.0,21182.0,400.0,13,20782.0,14
750000,329.0,2277.0,495.0,4,1782.0,5
2300000,2644.0,870.0,600.0,6,270.0,7
2350000,3588.0,655.0,485.0,5,170.0,6
126000,609.0,207.0,207.0,4,0.0,5
150000,750.0,200.0,89.0,2,111.0,3
185000,269.0,687.0,136.0,2,551.0,3
199000,444.0,448.0,123.0,5,325.0,6
340000,773.0,440.0,125.0,4,315.0,5
135000,605.0,223.0,118.0,2,105.0,3
240000,825.0,291.0,171.0,2,120.0,3
269000,695.0,387.0,208.0,4,179.0,5
595000,2148.0,277.0,277.0,5,0.0,6
598000,336.0,1779.0,350.0,4,1429.0,5
599000,253.0,2365.0,162.0,3,2203.0,4
599000,76.0,7907.0,297.0,5,7610.0,6
329000,591.0,557.0,228.0,3,329.0,4
339000,342.0,990.0,130.0,3,860.0,4
340000,897.0,379.0,150.0,3,229.0,4
345000,385.0,895.0,195.0,3,700.0,4
425000,345.0,1231.0,280.0,4,951.0,5
425000,371.0,1146.0,240.0,4,906.0,5
6495000,3958.0,1641.0,535.0,5,1106.0,6
243649,293.0,831.0,135.0,2,696.0,3
125000,727.0,172.0,48.0,1,124.0,2
165000,236.0,700.0,200.0,3,500.0,4
169000,889.0,190.0,120.0,3,70.0,6
179000,731.0,245.0,102.0,3,143.0,4
199000,865.0,230.0,96.0,2,134.0,3
415000,908.0,457.0,160.0,3,297.0,4
418500,971.0,431.0,215.0,3,216.0,4
420000,1151.0,365.0,152.0,3,213.0,4
429000,827.0,519.0,163.0,3,356.0,4
382000,943.0,405.0,174.0,3,231.0,4
385000,1075.0,358.0,143.0,3,215.0,4
398175,674.0,591.0,208.0,3,383.0,4
405000,709.0,571.0,230.0,5,341.0,6
409000,2572.0,159.0,159.0,3,0.0,4
200000,261.0,767.0,130.0,2,637.0,3
19726,7.0,2690.0,300.0,3,2390.0,4
202000,348.0,580.0,330.0,3,250.0,4
215000,440.0,489.0,120.0,3,369.0,4
495000,463.0,1069.0,255.0,4,814.0,5
499000,1040.0,480.0,330.0,0,150.0,1
499000,934.0,534.0,287.0,5,247.0,6
499000,1046.0,477.0,208.0,4,269.0,5
499000,1745.0,286.0,286.0,5,0.0,6
1400000,1617.0,866.0,350.0,3,516.0,4
1500000,4673.0,321.0,321.0,4,0.0,5
1535000,2384.0,644.0,469.0,10,175.0,11
1845000,1261.0,1463.0,306.0,4,1157.0,5
275000,268.0,1028.0,140.0,3,888.0,4
275000,1015.0,271.0,190.0,4,81.0,5
279000,1026.0,272.0,112.0,3,160.0,4
339000,202.0,1677.0,156.0,4,1521.0,5
345000,814.0,424.0,127.0,4,297.0,5
345000,816.0,423.0,169.0,3,254.0,4
345000,481.0,717.0,140.0,2,577.0,3
629000,343.0,1834.0,238.0,3,1596.0,4
649000,543.0,1195.0,260.0,3,935.0,4
650000,1529.0,425.0,205.0,4,220.0,5
660000,531.0,1244.0,520.0,3,724.0,4
289000,543.0,532.0,190.0,3,342.0,4
299000,802.0,373.0,263.0,5,110.0,6
325000,557.0,584.0,234.0,4,350.0,5
249000,423.0,589.0,139.0,3,450.0,4
339000,295.0,1149.0,187.0,3,962.0,4
359000,468.0,767.0,167.0,3,600.0,4
750000,329.0,2277.0,495.0,4,1782.0,5
240000,1739.0,138.0,138.0,3,0.0,4
298000,2129.0,140.0,140.0,2,0.0,3
320000,341.0,938.0,188.0,5,750.0,6
359000,1330.0,270.0,150.0,4,120.0,5
450000,1023.0,440.0,184.0,3,256.0,4
599000,76.0,7907.0,297.0,5,7610.0,6
599000,174.0,3440.0,640.0,7,2800.0,20
599000,138.0,4331.0,431.0,6,3900.0,7
345000,201.0,1718.0,168.0,3,1550.0,4
345000,527.0,655.0,345.0,2,310.0,3
345000,367.0,941.0,175.0,3,766.0,4
345000,367.0,941.0,175.0,3,766.0,4
348000,669.0,520.0,208.0,2,312.0,1
549000,531.0,1034.0,252.0,4,782.0,5
560000,55.0,10275.0,275.0,4,10000.0,5
39900,232.0,172.0,100.0,2,72.0,3
59000,242.0,244.0,120.0,3,124.0,4
209000,230.0,910.0,147.0,3,763.0,4
209000,774.0,270.0,125.0,3,145.0,4
310000,98.0,3150.0,150.0,2,3000.0,3
325000,81250.0,4.0,0.0,3,0.0,4
249000,218.0,1143.0,145.0,3,998.0,1
249000,1270.0,196.0,0.0,2,0.0,3
259000,477.0,543.0,115.0,3,428.0,4
265000,1432.0,185.0,130.0,3,55.0,4
434000,1127.0,385.0,245.0,5,140.0,6
435000,1009.0,431.0,174.0,3,257.0,4
439000,2582.0,170.0,170.0,3,0.0,4
439000,406.0,1080.0,180.0,3,900.0,4
431925,583.0,741.0,208.0,3,533.0,4
431925,583.0,741.0,208.0,3,533.0,4
431925,582.0,742.0,209.0,3,533.0,4
441500,568.0,777.0,209.0,3,568.0,4
525000,814.0,645.0,242.0,3,403.0,4
225000,1860.0,121.0,80.0,0,41.0,1
229000,611.0,375.0,87.0,0,288.0,1
229000,611.0,375.0,87.0,0,288.0,1
229000,1316.0,174.0,103.0,2,71.0,3
519000,485.0,1071.0,372.0,3,699.0,4
520000,1070.0,486.0,236.0,5,250.0,6
525000,878.0,598.0,243.0,4,355.0,5
549000,1005.0,546.0,220.0,2,326.0,3
550000,909.0,605.0,385.0,0,220.0,1
1850000,194.0,9557.0,501.0,6,9056.0,7
1900000,3357.0,566.0,566.0,7,0.0,21
1900000,2639.0,720.0,720.0,0,0.0,1
1950000,5172.0,377.0,377.0,3,0.0,4
2175000,145.0,14957.0,650.0,5,14307.0,18
279000,1286.0,217.0,145.0,3,72.0,4
285000,679.0,420.0,266.0,4,154.0,5
285000,318.0,895.0,265.0,5,630.0,6
290000,153.0,1901.0,154.0,4,1747.0,5
345000,932.0,370.0,210.0,3,160.0,4
348000,1112.0,313.0,169.0,3,144.0,4
348000,633.0,550.0,300.0,5,250.0,6
348000,621.0,560.0,155.0,3,405.0,4
675000,165.0,4086.0,635.0,0,3451.0,1
680000,2776.0,245.0,188.0,4,57.0,8
685000,415.0,1652.0,270.0,4,1382.0,5
695000,4088.0,170.0,0.0,3,809.0,4
349000,345.0,1012.0,310.0,5,702.0,6
365000,483.0,755.0,160.0,3,595.0,4
375000,2500.0,150.0,0.0,4,0.0,5
375000,1225.0,306.0,196.0,4,110.0,5
369000,294.0,1255.0,150.0,2,1105.0,3
349000,502.0,695.0,215.0,2,480.0,3
349000,257.0,1356.0,255.0,4,1101.0,5
349000,442.0,790.0,240.0,3,550.0,4
349000,586.0,596.0,125.0,3,471.0,4
349000,555.0,629.0,229.0,4,400.0,5
79000,192.0,411.0,140.0,3,271.0,4
115000,261.0,441.0,231.0,2,210.0,3
135000,1164.0,116.0,116.0,2,0.0,3
142000,498.0,285.0,135.0,2,150.0,3
389000,5187.0,75.0,0.0,3,118.0,4
279000,3402.0,82.0,0.0,3,447.0,4
449000,328.0,1370.0,170.0,3,1200.0,4
449000,724.0,620.0,197.0,5,423.0,6
450000,1000.0,450.0,320.0,6,130.0,7
450000,991.0,454.0,214.0,0,240.0,1
525000,814.0,645.0,242.0,3,403.0,4
534000,744.0,718.0,242.0,3,476.0,4
239000,430.0,556.0,160.0,4,396.0,5
240000,1290.0,186.0,118.0,3,68.0,4
249000,218.0,1140.0,135.0,3,1005.0,4
249000,231.0,1077.0,319.0,0,758.0,1
259500,3165.0,82.0,82.0,3,0.0,4
550000,159.0,3449.0,205.0,4,3244.0,5
575000,604.0,952.0,200.0,4,752.0,5
575000,462.0,1245.0,233.0,4,1012.0,5
575000,426.0,1350.0,233.0,4,1117.0,5
2300000,2570.0,895.0,415.0,2,480.0,3
2590000,1036.0,2500.0,600.0,5,1900.0,6
2900000,2517.0,1152.0,1152.0,0,0.0,20
3250000,1874.0,1734.0,1040.0,22,694.0,23
290000,559.0,519.0,169.0,4,350.0,5
295000,262.0,1128.0,187.0,5,941.0,6
299000,442.0,677.0,360.0,4,317.0,5
299900,519.0,578.0,140.0,3,438.0,4
349000,345.0,1013.0,206.0,3,807.0,4
350000,551.0,635.0,120.0,4,515.0,5
350000,555.0,631.0,48.0,1,583.0,2
355000,720.0,493.0,162.0,3,331.0,4
359000,486.0,739.0,144.0,2,595.0,3
695000,3840.0,181.0,0.0,3,1100.0,4
730000,1010.0,723.0,289.0,4,434.0,5
775000,5167.0,150.0,150.0,3,0.0,4
775000,528.0,1469.0,246.0,3,1223.0,4
795000,700.0,1136.0,212.0,4,924.0,5
449000,1903.0,236.0,171.0,4,65.0,5
449000,626.0,717.0,208.0,3,509.0,4
1250000,384.0,3253.0,383.0,7,2870.0,8
1445000,759.0,1903.0,259.0,3,1644.0,1
372000,1368.0,272.0,197.0,5,75.0,6
375000,1036.0,362.0,175.0,3,187.0,4
395000,180.0,2190.0,295.0,4,1895.0,5
1100000,729.0,1509.0,390.0,4,1119.0,5
323250,1713.0,0.0,0.0,3,0.0,4
